"","ID","DT","la","lo","count","vol","country","ship","T.surf","T.20","T.50","T.100","period","d","gear.sub","gear","opening","wind","T1.surf","T1.20","T1.50","T1.100","Sal20"
"135",8230314,"2010-05-05 14:38:00.000",51.75,-12.2,2,192.1132351,"Scotland","748S",11.8001,11.7818,11.3123,"11.1873","3","","G7","Gulf7","20","0",11.8001,11.7818,11.3123,"11.1873",35.5974
"136",8230315,"2010-05-05 21:02:00.000",51.75,-13.72,1,172.5354373,"Scotland","748S",11.619,11.6051,11.0679,"10.9524","3","","G7","Gulf7","20","0",11.619,11.6051,11.0679,"10.9524",35.5747
"137",8230316,"2010-05-05 23:07:00.000",51.75,-14.21,3,171.5570517,"Scotland","748S",11.5284,11.468,10.789,"10.6091","3","","G7","Gulf7","20","0",11.5284,11.468,10.789,"10.6091",35.5258
"138",8230317,"2010-05-06 01:13:00.000",51.75,-14.72,22,213.1098601,"Scotland","748S",11.752,11.7289,11.5881,"11.2205","3","","G7","Gulf7","20","0",11.752,11.7289,11.5881,"11.2205",35.572
"139",8230318,"2010-05-06 05:23:00.000",51.75,-15.71,2,161.4033595,"Scotland","748S",12.1611,12.1253,11.6979,"11.4523","3","","G7","Gulf7","20","0",12.1611,12.1253,11.6979,"11.4523",35.6209
"140",8230319,"2010-05-06 08:46:00.000",52.22,-15.76,3,240.9013897,"Scotland","748S",11.8346,11.7146,11.4022,"11.0923","3","","G7","Gulf7","20","0",11.8346,11.7146,11.4022,"11.0923",35.5126
"141",8230359,"2010-05-08 10:02:00.000",43.63,-1.82,17,194.0738468,"SPAIN","29CS",13.319,12.6776,NA,"","3","","B","Bgn","40","0",13.319,12.6776,NA,"",35.5344
"142",8230320,"2010-05-06 12:18:00.000",52.75,-15.78,1,188.7578097,"Scotland","748S",11.7183,11.7105,10.9068,"10.8108","3","","G7","Gulf7","20","0",11.7183,11.7105,10.9068,"10.8108",35.5099
"143",8230321,"2010-05-06 14:22:00.000",52.75,-15.3,101,193.3605926,"Scotland","748S",11.495,11.4825,11.2598,"11.1034","3","","G7","Gulf7","20","0",11.495,11.4825,11.2598,"11.1034",35.494
"144",8230322,"2010-05-06 16:31:00.000",52.75,-14.81,574,164.9437032,"Scotland","748S",11.3508,11.3454,11.071,"10.8907","3","","G7","Gulf7","20","0",11.3508,11.3454,11.071,"10.8907",35.4801
"145",8230323,"2010-05-06 18:51:00.000",52.75,-14.25,4,197.882684,"Scotland","748S",11.2433,11.252,11.227,"10.5387","3","","G7","Gulf7","20","0",11.2433,11.252,11.227,"10.5387",35.4978
"146",8230324,"2010-05-06 20:54:00.000",52.75,-13.79,18,193.2866254,"Scotland","748S",11.0717,11.0781,11.0098,"10.3032","3","","G7","Gulf7","20","0",11.0717,11.0781,11.0098,"10.3032",35.4834
"147",8230325,"2010-05-06 23:06:00.000",52.75,-13.29,6,170.6694442,"Scotland","748S",11.3398,11.3396,11.0954,"10.5495","3","","G7","Gulf7","20","0",11.3398,11.3396,11.0954,"10.5495",35.556
"148",8230326,"2010-05-07 01:16:00.000",52.75,-12.79,3,174.9931687,"Scotland","748S",11.4734,11.4598,11.298,"10.7396","3","","G7","Gulf7","20","0",11.4734,11.4598,11.298,"10.7396",35.5672
"149",8230327,"2010-05-07 03:27:00.000",52.75,-12.29,1,235.5454852,"Scotland","748S",11.3591,11.3714,11.3693,"10.7604","3","","G7","Gulf7","20","0",11.3591,11.3714,11.3693,"10.7604",35.5574
"150",8230328,"2010-05-07 06:53:00.000",53.2,-12.05,1,210.6958366,"Scotland","748S",11.2149,11.2233,11.2133,"10.4895","3","","G7","Gulf7","20","0",11.2149,11.2233,11.2133,"10.4895",35.5435
"151",8230329,"2010-05-07 13:55:00.000",53.75,-12.68,25,200.1622215,"Scotland","748S",10.9855,11.001,10.8494,"10.4034","3","","G7","Gulf7","20","0",10.9855,11.001,10.8494,"10.4034",35.4757
"152",8230330,"2010-05-07 15:53:00.000",53.75,-13.17,7,202.2366679,"Scotland","748S",10.9949,10.9854,10.9634,"10.2571","3","","G7","Gulf7","20","0",10.9949,10.9854,10.9634,"10.2571",35.4638
"153",8230331,"2010-05-07 17:54:00.000",53.75,-13.68,34,167.6031636,"Scotland","748S",11.0055,11.005,10.9741,"10.7804","3","","G7","Gulf7","20","0",11.0055,11.005,10.9741,"10.7804",35.4212
"154",8230332,"2010-05-07 19:59:00.000",53.75,-14.22,98,167.3274674,"Scotland","748S",11.1296,11.1318,11.0946,"10.6485","3","","G7","Gulf7","20","0",11.1296,11.1318,11.0946,"10.6485",35.4415
"155",8230333,"2010-05-07 22:10:00.000",53.75,-14.7,2,216.5997715,"Scotland","748S",11.4176,11.4286,11.2215,"10.7784","3","","G7","Gulf7","20","0",11.4176,11.4286,11.2215,"10.7784",35.4814
"156",8230334,"2010-05-08 00:18:00.000",53.75,-15.22,1,209.6804674,"Scotland","748S",11.1747,11.1792,10.8187,"10.3396","3","","G7","Gulf7","20","0",11.1747,11.1792,10.8187,"10.3396",35.3937
"157",8230335,"2010-05-09 07:02:00.000",57.23,-9.34,4,201.362509,"Scotland","748S",10.4435,10.4478,10.3558,"10.2557","3","","G7","Gulf7","20","0",10.4435,10.4478,10.3558,"10.2557",35.444
"158",8230336,"2010-05-09 14:40:00.000",58.25,-9.29,4,153.6031722,"Scotland","748S",10.3451,10.2585,10.2302,"10.1473","3","","G7","Gulf7","20","0",10.3451,10.2585,10.2302,"10.1473",35.444
"159",8230337,"2010-05-09 16:30:00.000",58.25,-8.81,3,169.385103,"Scotland","748S",10.0226,10.1142,10.0002,"9.6337","3","","G7","Gulf7","20","0",10.0226,10.1142,10.0002,"9.6337",35.4398
"160",8230338,"2010-05-09 18:27:00.000",58.25,-8.28,1,125.7712968,"Scotland","748S",9.2136,9.1159,9.1761,"8.9011","3","","G7","Gulf7","20","0",9.2136,9.1159,9.1761,"8.9011",35.1272
"161",8230339,"2010-05-09 20:16:00.000",58.32,-7.79,4,103.4499848,"Scotland","748S",8.7966,8.8059,8.8089,"8.7613","3","","G7","Gulf7","20","0",8.7966,8.8059,8.8089,"8.7613",35.0205
"162",8230340,"2010-05-10 02:46:00.000",58.59,-5.79,1,113.9029083,"Scotland","748S",8.6024,8.3038,7.994,"7.9637","3","","G7","Gulf7","20","0",8.6024,8.3038,7.994,"7.9637",34.7905
"163",8230341,"2010-05-10 04:32:00.000",58.63,-5.29,2,54.55087924,"Scotland","748S",8.3807,8.2252,7.801,"","3","","G7","Gulf7","20","0",8.3807,8.2252,7.801,"",34.7267
"164",8230342,"2010-04-29 10:02:00.000",44.08,-4.82,1,189.3315862,"SPAIN","29CS",13.9582,13.8775,NA,"","3","","B","Bgn","40","0",13.9582,13.8775,NA,"",35.6767
"165",8230343,"2010-04-29 10:02:00.000",44.12,-4.5,7,209.0781058,"SPAIN","29CS",14.6798,13.8591,NA,"","3","","B","Bgn","40","0",14.6798,13.8591,NA,"",35.6893
"166",8230344,"2010-04-17 10:02:00.000",43.25,-9.17,39,93.81795572,"SPAIN","29CS",14.1026,13.6748,NA,"","3","","B","Bgn","40","0",14.1026,13.6748,NA,"",35.6283
"167",8230345,"2010-05-02 10:02:00.000",46.25,-1.75,5,23.98218855,"SPAIN","29CS",14.2036,10.7687,NA,"","3","","B","Bgn","40","0",14.2036,10.7687,NA,"",NA
"168",8230346,"2010-05-02 10:02:00.000",46.25,-2.25,1,34.71911673,"SPAIN","29CS",14.7634,10.9626,NA,"","3","","B","Bgn","40","0",14.7634,10.9626,NA,"",35.2288
"169",8230347,"2010-05-03 10:02:00.000",46.25,-4.26,38,213.5283726,"SPAIN","29CS",13.1881,13.1793,NA,"","3","","B","Bgn","40","0",13.1881,13.1793,NA,"",35.6472
"170",8230348,"2010-05-03 10:02:00.000",46.25,-4.75,1,166.6053227,"SPAIN","29CS",13.1602,13.1481,NA,"","3","","B","Bgn","40","0",13.1602,13.1481,NA,"",35.6838
"171",8230349,"2010-05-04 10:02:00.000",45.74,-1.44,2,16.86879772,"SPAIN","29CS",10.7307,10.7205,NA,"","3","","B","Bgn","40","0",10.7307,10.7205,NA,"",35.021
"172",8230350,"2010-05-05 10:02:00.000",45.74,-1.77,1,43.4156064,"SPAIN","29CS",12.1118,12.0862,NA,"","3","","B","Bgn","40","0",12.1118,12.0862,NA,"",34.3361
"173",8230351,"2010-05-05 10:02:00.000",45.25,-1.76,5,60.94930564,"SPAIN","29CS",12.8268,13.1208,NA,"","3","","B","Bgn","40","0",12.8268,13.1208,NA,"",34.7025
"174",8230352,"2010-05-05 10:02:00.000",45.25,-2.25,9,80.81895518,"SPAIN","29CS",13.1429,13.1208,NA,"","3","","B","Bgn","40","0",13.1429,13.1208,NA,"",35.6372
"175",8230353,"2010-05-06 10:02:00.000",44.75,-2.25,2,173.8207355,"SPAIN","29CS",13.557,13.3012,NA,"","3","","B","Bgn","40","0",13.557,13.3012,NA,"",35.5588
"176",8230354,"2010-05-06 10:02:00.000",44.75,-1.75,1,82.97196961,"SPAIN","29CS",13.2408,13.0694,NA,"","3","","B","Bgn","40","0",13.2408,13.0694,NA,"",35.4635
"177",8230355,"2010-05-07 10:02:00.000",44.25,-1.74,5,87.49963232,"SPAIN","29CS",13.113,13.0914,NA,"","3","","B","Bgn","40","0",13.113,13.0914,NA,"",35.3848
"178",8230356,"2010-05-08 10:02:00.000",43.88,-1.82,6,89.22696906,"SPAIN","29CS",13.4845,13.2215,NA,"","3","","B","Bgn","40","0",13.4845,13.2215,NA,"",35.2649
"179",8230357,"2010-05-08 10:02:00.000",43.62,-1.54,32,32.7033042,"SPAIN","29CS",14.2772,14.3078,NA,"","3","","B","Bgn","40","0",14.2772,14.3078,NA,"",35.3599
"180",8230358,"2010-05-08 10:02:00.000",43.44,-1.82,7,69.72670925,"SPAIN","29CS",14.427,14.2889,NA,"","3","","B","Bgn","40","0",14.427,14.2889,NA,"",35.6154
"181",8230360,"2010-05-08 10:02:00.000",43.63,-2.16,5,172.2868886,"SPAIN","29CS",14.783,14.1945,NA,"","3","","B","Bgn","40","0",14.783,14.1945,NA,"",35.3992
"182",8230361,"2010-05-08 10:02:00.000",43.43,-2.15,10,114.7324505,"SPAIN","29CS",14.6115,12.8738,NA,"","3","","B","Bgn","40","0",14.6115,12.8738,NA,"",35.6292
"183",8230362,"2010-05-08 10:02:00.000",43.44,-2.48,22,86.19093727,"SPAIN","29CS",14.0492,13.6125,NA,"","3","","B","Bgn","40","0",14.0492,13.6125,NA,"",35.6389
"184",8230363,"2010-05-08 10:02:00.000",43.63,-2.5,16,218.9425707,"SPAIN","29CS",14.4053,13.5746,NA,"","3","","B","Bgn","40","0",14.4053,13.5746,NA,"",35.5627
"185",8230364,"2010-05-09 10:02:00.000",43.43,-3.16,80,55.77433141,"SPAIN","29CS",13.9849,13.917,NA,"","3","","B","Bgn","40","0",13.9849,13.917,NA,"",35.5993
"186",8230365,"2010-05-09 10:02:00.000",43.62,-3.49,6,194.9674181,"SPAIN","29CS",14.0363,13.7163,NA,"","3","","B","Bgn","40","0",14.0363,13.7163,NA,"",35.6771
"187",8230366,"2010-05-09 10:02:00.000",43.62,-3.82,1,152.2483752,"SPAIN","29CS",13.846,13.7481,NA,"","3","","B","Bgn","40","0",13.846,13.7481,NA,"",35.6859
"188",8230367,"2010-04-19 10:02:00.000",43.42,-8.75,238,90.35624624,"SPAIN","29CS",14.2701,13.6113,NA,"","3","","B","Bgn","40","0",14.2701,13.6113,NA,"",35.5672
"189",8230368,"2010-04-19 10:02:00.000",43.42,-8.5,452,67.06358519,"SPAIN","29CS",13.8304,13.2885,NA,"","3","","B","Bgn","40","0",13.8304,13.2885,NA,"",35.7591
"190",8230369,"2010-04-19 10:02:00.000",43.62,-8.5,2,117.6910863,"SPAIN","29CS",13.7254,13.2885,NA,"","3","","B","Bgn","40","0",13.7254,13.2885,NA,"",35.8082
"191",8230370,"2010-04-19 10:02:00.000",43.87,-8.5,1,195.9594934,"SPAIN","29CS",13.4472,13.2206,NA,"","3","","B","Bgn","40","0",13.4472,13.2206,NA,"",35.7086
"192",8230371,"2010-04-19 10:02:00.000",44.13,-8.5,1,196.420351,"SPAIN","29CS",13.3719,13.1536,NA,"","3","","B","Bgn","40","0",13.3719,13.1536,NA,"",35.7551
"193",8230372,"2010-04-16 10:02:00.000",42.24,-9.83,3,182.5277792,"SPAIN","29CS",14.2357,13.9987,NA,"","3","","B","Bgn","40","0",14.2357,13.9987,NA,"",35.9838
"194",8230373,"2010-04-21 10:02:00.000",46.75,-5.25,4,201.954161,"SPAIN","29CS",12.3487,12.1746,NA,"","3","","B","Bgn","40","0",12.3487,12.1746,NA,"",35.6643
"195",8230374,"2010-04-23 10:02:00.000",44.12,-7.75,8,167.7873699,"SPAIN","29CS",13.5966,13.3365,NA,"","3","","B","Bgn","40","0",13.5966,13.3365,NA,"",35.7452
"196",8230375,"2010-04-23 10:02:00.000",44.13,-8.26,14,201.4897854,"SPAIN","29CS",13.5046,13.3573,NA,"","3","","B","Bgn","40","0",13.5046,13.3573,NA,"",35.7155
"197",8230376,"2010-04-23 10:02:00.000",43.63,-8.26,705,73.43116056,"SPAIN","29CS",14.2431,13.8507,NA,"","3","","B","Bgn","40","0",14.2431,13.8507,NA,"",35.6368
"198",8230377,"2010-04-24 10:02:00.000",43.87,-7.51,2,119.8792808,"SPAIN","29CS",13.7314,13.4436,NA,"","3","","B","Bgn","40","0",13.7314,13.4436,NA,"",35.7144
"199",8230378,"2010-04-24 10:02:00.000",44.12,-7.5,72,98.76074212,"SPAIN","29CS",13.9056,13.1934,NA,"","3","","B","Bgn","40","0",13.9056,13.1934,NA,"",35.6864
"200",8230379,"2010-04-25 10:02:00.000",44.38,-7.25,1,168.976453,"SPAIN","29CS",13.9247,13.7706,NA,"","3","","B","Bgn","40","0",13.9247,13.7706,NA,"",35.6911
"201",8230380,"2010-04-25 10:02:00.000",44.13,-7.25,271,197.86273,"SPAIN","29CS",13.807,13.3538,NA,"","3","","B","Bgn","40","0",13.807,13.3538,NA,"",35.7582
"202",8230381,"2010-04-25 10:02:00.000",43.63,-6.82,37,67.10931916,"SPAIN","29CS",13.8582,12.8446,NA,"","3","","B","Bgn","40","0",13.8582,12.8446,NA,"",35.6444
"203",8230382,"2010-04-25 10:02:00.000",43.86,-6.82,6,113.6946413,"SPAIN","29CS",14.7928,13.5482,NA,"","3","","B","Bgn","40","0",14.7928,13.5482,NA,"",35.6357
"204",8230383,"2010-04-26 10:02:00.000",43.88,-6.5,4,171.5058932,"SPAIN","29CS",14.135,13.3293,NA,"","3","","B","Bgn","40","0",14.135,13.3293,NA,"",35.6422
"205",8230384,"2010-04-26 10:02:00.000",43.63,-6.49,17,79.62987205,"SPAIN","29CS",14.1042,13.1933,NA,"","3","","B","Bgn","40","0",14.1042,13.1933,NA,"",35.6372
"206",8230385,"2010-04-26 10:02:00.000",43.62,-6.16,14,55.04962394,"SPAIN","29CS",14.5243,13.2633,NA,"","3","","B","Bgn","40","0",14.5243,13.2633,NA,"",35.6552
"207",8230386,"2010-04-27 10:02:00.000",43.87,-5.75,1,175.2138625,"SPAIN","29CS",13.9986,13.9915,NA,"","3","","B","Bgn","40","0",13.9986,13.9915,NA,"",35.7134
"208",8230387,"2010-04-27 10:02:00.000",43.67,-5.75,209,38.34617209,"SPAIN","29CS",13.8688,13.2022,NA,"","3","","B","Bgn","40","0",13.8688,13.2022,NA,"",35.6038
"209",8230388,"2010-04-27 10:02:00.000",43.63,-5.5,59,68.65723803,"SPAIN","29CS",14.1754,13.1368,NA,"","3","","B","Bgn","40","0",14.1754,13.1368,NA,"",35.668
"210",8230389,"2010-04-17 10:02:00.000",42.75,-9.33,1,121.2512998,"SPAIN","29CS",NA,13.73,NA,"","3","","B","Bgn","40","0",NA,13.73,NA,"",35.235
"211",8230390,"2010-04-28 10:02:00.000",43.62,-5.25,136,102.0078538,"SPAIN","29CS",13.8824,13.1515,NA,"","3","","B","Bgn","40","0",13.8824,13.1515,NA,"",35.6158
"212",8230391,"2010-04-28 10:02:00.000",43.47,-4.81,2423,48.34783881,"SPAIN","29CS",14.4756,12.8059,NA,"","3","","B","Bgn","40","0",14.4756,12.8059,NA,"",35.6456
"213",8230392,"2010-04-28 10:02:00.000",43.44,-4.5,769,65.71619217,"SPAIN","29CS",14.1995,12.859,NA,"","3","","B","Bgn","40","0",14.1995,12.859,NA,"",35.6825
"214",8230393,"2010-04-28 10:02:00.000",43.45,-4.17,519,43.24322453,"SPAIN","29CS",14.1664,12.8701,NA,"","3","","B","Bgn","40","0",14.1664,12.8701,NA,"",35.6982
"215",8230394,"2010-04-28 10:02:00.000",43.63,-4.16,2,140.3892058,"SPAIN","29CS",14.6487,13.3716,NA,"","3","","B","Bgn","40","0",14.6487,13.3716,NA,"",35.7116
"216",8230395,"2010-04-28 10:02:00.000",43.63,-4.5,8,180.5401106,"SPAIN","29CS",14.8381,13.7639,NA,"","3","","B","Bgn","40","0",14.8381,13.7639,NA,"",35.6964
"217",8230396,"2010-04-29 10:02:00.000",43.62,-4.82,5,134.8413239,"SPAIN","29CS",14.6568,13.3618,NA,"","3","","B","Bgn","40","0",14.6568,13.3618,NA,"",35.6944
"218",8230397,"2010-05-05 11:32:00.000",48.73,-9.83,2,171.2103454,"NETHERLANDS","64T2",12.2,12.14,NA,"","4","","G7","Gulf7","20","0",12.2,12.14,NA,"",35.6
"219",8230398,"2010-05-05 13:24:00.000",48.73,-10.32,6,149.1567366,"NETHERLANDS","64T2",12.33,12.17,NA,"","4","","G7","Gulf7","20","0",12.33,12.17,NA,"",35.62
"220",8230399,"2010-05-05 15:11:00.000",48.73,-10.83,11,177.7108186,"NETHERLANDS","64T2",12.44,12.27,NA,"","4","","G7","Gulf7","20","0",12.44,12.27,NA,"",35.64
"221",8230400,"2010-05-05 17:06:00.000",48.73,-11.32,14,166.9810867,"NETHERLANDS","64T2",12.21,12.19,NA,"","4","","G7","Gulf7","20","0",12.21,12.19,NA,"",35.63
"222",8230401,"2010-05-06 21:49:00.000",47.73,-10.17,3,168.0991329,"NETHERLANDS","64T2",12.59,12.55,NA,"","4","","G7","Gulf7","20","0",12.59,12.55,NA,"",35.65
"223",8230402,"2010-05-07 07:45:00.000",47.75,-7.65,12,196.5215078,"NETHERLANDS","64T2",12.44,12.43,NA,"","4","","G7","Gulf7","20","0",12.44,12.43,NA,"",35.66
"224",8230403,"2010-05-07 09:40:00.000",47.75,-7.17,1,136.8845692,"NETHERLANDS","64T2",12.28,12.13,NA,"","4","","G7","Gulf7","20","0",12.28,12.13,NA,"",35.61
"225",8230404,"2010-05-07 11:25:00.000",47.68,-6.73,9,147.7782032,"NETHERLANDS","64T2",12.1,11.66,NA,"","4","","G7","Gulf7","20","0",12.1,11.66,NA,"",35.63
"226",8230405,"2010-05-07 13:48:00.000",47.25,-6.73,5,151.4718534,"NETHERLANDS","64T2",12.89,12.57,NA,"","4","","G7","Gulf7","20","0",12.89,12.57,NA,"",35.62
"227",8230406,"2010-05-07 15:41:00.000",47.22,-6.18,9,147.1343022,"NETHERLANDS","64T2",12.55,12.38,NA,"","4","","G7","Gulf7","20","0",12.55,12.38,NA,"",35.65
"228",8230407,"2010-05-07 19:40:00.000",46.75,-5.15,2,203.0249078,"NETHERLANDS","64T2",12.43,12.31,NA,"","4","","G7","Gulf7","20","0",12.43,12.31,NA,"",35.66
"229",8230408,"2010-05-07 21:36:00.000",46.73,-4.68,3,132.383116,"NETHERLANDS","64T2",12.67,12.53,NA,"","4","","G7","Gulf7","20","0",12.67,12.53,NA,"",35.66
"230",8230409,"2010-05-10 09:02:00.000",46.25,-1.77,1,46.06526192,"NETHERLANDS","64T2",11.89,10.74,NA,"","4","","G7","Gulf7","20","0",11.89,10.74,NA,"",35.18
"231",8230410,"2010-05-10 10:41:00.000",46.25,-2.3,9,77.16567956,"NETHERLANDS","64T2",12.66,12.47,NA,"","4","","G7","Gulf7","20","0",12.66,12.47,NA,"",34.78
"232",8230411,"2010-05-10 17:31:00.000",46.27,-4.3,9,132.1870188,"NETHERLANDS","64T2",12.96,12.85,NA,"","4","","G7","Gulf7","20","0",12.96,12.85,NA,"",35.65
"233",8230412,"2010-05-11 00:35:00.000",46.8,-5.75,1,170.7444343,"NETHERLANDS","64T2",12.56,12.56,NA,"","4","","G7","Gulf7","20","0",12.56,12.56,NA,"",35.65
"234",8230413,"2010-05-11 12:34:00.000",47.23,-3.22,5,51.23110393,"NETHERLANDS","64T2",11.32,11.31,NA,"","4","","G7","Gulf7","20","0",11.32,11.31,NA,"",34.27
"235",8230414,"2010-05-11 17:16:00.000",47.73,-3.77,6,49.06775271,"NETHERLANDS","64T2",11.87,11.23,NA,"","4","","G7","Gulf7","20","0",11.87,11.23,NA,"",34.23
"236",8230415,"2010-05-11 18:45:00.000",47.72,-4.28,22,32.54626803,"NETHERLANDS","64T2",11.83,11.4,NA,"","4","","G7","Gulf7","20","0",11.83,11.4,NA,"",34.49
"237",8230416,"2010-05-12 01:14:00.000",47.75,-6.32,3,148.3782018,"NETHERLANDS","64T2",11.86,11.86,NA,"","4","","G7","Gulf7","20","0",11.86,11.86,NA,"",35.63
"238",8230417,"2010-05-12 03:03:00.000",47.73,-6.82,3,157.0415969,"NETHERLANDS","64T2",12,11.9,NA,"","4","","G7","Gulf7","20","0",12,11.9,NA,"",35.63
"239",8230418,"2010-05-12 04:54:00.000",47.73,-7.33,1,154.1586766,"NETHERLANDS","64T2",11.97,11.97,NA,"","4","","G7","Gulf7","20","0",11.97,11.97,NA,"",35.63
"240",8230419,"2010-05-12 08:37:00.000",47.73,-7.83,33,189.1020124,"NETHERLANDS","64T2",12.37,12.37,NA,"","4","","G7","Gulf7","20","0",12.37,12.37,NA,"",35.67
"241",8230420,"2010-05-13 04:32:00.000",48.25,-12.17,1,119.1802189,"NETHERLANDS","64T2",12.33,12.17,NA,"","4","","G7","Gulf7","20","0",12.33,12.17,NA,"",35.67
"242",8230421,"2010-05-13 06:24:00.000",48.23,-11.67,7,137.5109093,"NETHERLANDS","64T2",12.8,12.63,NA,"","4","","G7","Gulf7","20","0",12.8,12.63,NA,"",35.69
"243",8230422,"2010-05-13 12:02:00.000",48.25,-10.13,18,180.0332719,"NETHERLANDS","64T2",12.32,12.21,NA,"","4","","G7","Gulf7","20","0",12.32,12.21,NA,"",35.66
"244",8230423,"2010-05-13 13:46:00.000",48.23,-9.65,7,145.3108917,"NETHERLANDS","64T2",12.37,12.26,NA,"","4","","G7","Gulf7","20","0",12.37,12.26,NA,"",35.65
"245",8230424,"2010-05-13 21:52:00.000",48.23,-8.15,1,171.2926486,"NETHERLANDS","64T2",12.04,11.68,NA,"","4","","G7","Gulf7","20","0",12.04,11.68,NA,"",35.59
"246",8230425,"2010-05-14 06:42:00.000",48.23,-5.68,1,116.8994036,"NETHERLANDS","64T2",12.07,11.72,NA,"","4","","G7","Gulf7","20","0",12.07,11.72,NA,"",35.4
"247",8230426,"2010-05-14 11:26:00.000",48.23,-5.25,1,94.18730061,"NETHERLANDS","64T2",11.68,11.46,NA,"","4","","G7","Gulf7","20","0",11.68,11.46,NA,"",35.14
"248",8230427,"2010-05-17 05:48:00.000",49.23,-6.75,1,85.67561278,"NETHERLANDS","64T2",11.3,11.3,NA,"","4","","G7","Gulf7","20","0",11.3,11.3,NA,"",35.41
"249",8230428,"2010-05-18 00:59:00.000",49.25,-11.75,10,130.6649972,"NETHERLANDS","64T2",12.65,12.2,NA,"","4","","G7","Gulf7","20","0",12.65,12.2,NA,"",35.64
"250",8230429,"2010-05-18 13:35:00.000",49.73,-13.15,8,152.2573784,"NETHERLANDS","64T2",12.63,12.59,NA,"","4","","G7","Gulf7","20","0",12.63,12.59,NA,"",35.66
"251",8230430,"2010-05-18 15:26:00.000",49.75,-12.65,86,155.2155166,"NETHERLANDS","64T2",12.53,12.51,NA,"","4","","G7","Gulf7","20","0",12.53,12.51,NA,"",35.64
"252",8230431,"2010-05-18 17:17:00.000",49.73,-12.18,4,119.3123252,"NETHERLANDS","64T2",12.53,12.52,NA,"","4","","G7","Gulf7","20","0",12.53,12.52,NA,"",35.64
"253",8230432,"2010-05-18 19:05:00.000",49.75,-11.65,6,146.4109438,"NETHERLANDS","64T2",12.32,12.32,NA,"","4","","G7","Gulf7","20","0",12.32,12.32,NA,"",35.61
"254",8230433,"2010-05-16 09:55:00.000",53.75,-14.75,5,152.5,"NORWAY","58JH",11.13,11.11,11.04,"10.75","4","","G7","Gulf7","20","0",11.13,11.11,11.04,"10.75",35.48
"255",8230434,"2010-05-16 12:16:00.000",53.75,-14.25,1,142.5,"NORWAY","58JH",11.09,11.08,11.04,"11.01","4","","G7","Gulf7","20","0",11.09,11.08,11.04,"11.01",35.47
"256",8230435,"2010-05-17 03:14:00.000",53.75,-11.25,1,120.4,"NORWAY","58JH",11.27,11.19,10.92,"10.24","4","","G7","Gulf7","20","0",11.27,11.19,10.92,"10.24",35.49
"257",8230436,"2010-05-19 22:16:00.000",51.75,-12.75,10,81.7,"NORWAY","58JH",12.36,12.28,11.71,"11.03","4","","G7","Gulf7","20","0",12.36,12.28,11.71,"11.03",35.6
"258",8230437,"2010-05-20 01:21:00.000",51.75,-12.25,5,93.7,"NORWAY","58JH",12.22,12.21,11.85,"11.27","4","","G7","Gulf7","20","0",12.22,12.21,11.85,"11.27",35.58
"259",8230438,"2010-05-20 03:38:00.000",51.75,-11.75,7,93,"NORWAY","58JH",12.15,11.9,11.64,"11.43","4","","G7","Gulf7","20","0",12.15,11.9,11.64,"11.43",35.59
"260",8230439,"2010-05-20 06:06:00.000",51.75,-11.25,1,112.3,"NORWAY","58JH",12.13,11.81,10.95,"10.74","4","","G7","Gulf7","20","0",12.13,11.81,10.95,"10.74",35.42
"261",8230440,"2010-05-20 20:06:00.000",50.75,-12.25,9,96.6,"NORWAY","58JH",12.69,12.34,11.71,"11.46","4","","G7","Gulf7","20","0",12.69,12.34,11.71,"11.46",35.63
"262",8230441,"2010-05-21 22:28:00.000",50.25,-11.75,79,97.9,"NORWAY","58JH",12.99,12.67,12.22,"11.53","4","","G7","Gulf7","20","0",12.99,12.67,12.22,"11.53",35.64
"263",8230442,"2010-05-23 20:36:00.000",51.25,-11.75,1,154,"NORWAY","58JH",12.87,12.27,11.91,"11.18","4","","G7","Gulf7","20","0",12.87,12.27,11.91,"11.18",35.6
"264",8230443,"2010-05-28 05:00:00.000",53.25,-15.25,4,122.8,"NORWAY","58JH",12.44,12.37,11.55,"10.9","4","","G7","Gulf7","20","0",12.44,12.37,11.55,"10.9",35.51
"265",8230444,"2010-05-28 09:41:00.000",53.25,-16.25,1,103.5,"NORWAY","58JH",13.01,12.49,11.33,"10.33","4","","G7","Gulf7","20","0",13.01,12.49,11.33,"10.33",35.35
"266",8230445,"2010-05-28 13:22:00.000",53.75,-16.25,1,136.2,"NORWAY","58JH",12.84,12.44,11.79,"10.99","4","","G7","Gulf7","20","0",12.84,12.44,11.79,"10.99",35.35
"267",8230446,"2010-05-30 07:19:00.000",59.25,-6.72,3,227.1064894,"Scotland","74RY",10.6724,10.5971,10.1408,"9.9197","4","","G7","Gulf7","20","0",10.6724,10.5971,10.1408,"9.9197",35.4103
"268",8230447,"2010-05-30 09:17:00.000",59.25,-7.21,2,225.3951552,"Scotland","74RY",10.2643,10.2166,9.9573,"9.553","4","","G7","Gulf7","20","0",10.2643,10.2166,9.9573,"9.553",35.4049
"269",8230448,"2010-05-22 05:46:00.000",55.25,-10.74,1,211.603617,"Scotland","74RY",11.5019,11.2202,10.8325,"10.7591","4","","G7","Gulf7","20","0",11.5019,11.2202,10.8325,"10.7591",35.4492
