"","death","pm10median","pm25median","o3median","so2median","time","tmpd"
"376",148,-4.717532468,NA,-19.10930219,7.3942986133,-2181.5,24
"377",146,-0.655844156,NA,-8.548085631,0.0814704781,-2180.5,28.5
"378",119,7.2694805195,NA,-11.48451418,-2.480412373,-2179.5,12
"379",127,2.1201298701,NA,-22.66732129,3.8976708073,-2178.5,11
"380",118,-16.05519481,NA,-21.67418658,3.5845866092,-2177.5,28
"381",137,-8.804561963,NA,-11.40455277,-4.026628756,-2176.5,39
"382",138,-18.00649351,NA,-18.92023581,-3.511417749,-2175.5,37
"383",117,NA,NA,-16.82654831,-0.951488148,-2174.5,33.5
"384",125,-4.791530945,NA,-12.49023682,3.4127297912,-2173.5,35.5
"385",126,-21.89236008,NA,-18.75681429,-1.368721846,-2172.5,34
"386",100,-23.47882736,NA,-9.2019094,-1.483968816,-2171.5,28.5
"387",126,-10.90545032,NA,-18.6237168,-2.481050657,-2170.5,27
"388",131,-19.99348534,NA,-17.28783186,0.5191718465,-2169.5,21
"389",115,-16.99674267,NA,-15.93542082,0.1064657259,-2168.5,24.5
"390",142,-9.026058632,NA,-17.03638654,-0.304222915,-2167.5,14.5
"391",122,2.0358306189,NA,-18.19962528,-2.209969448,-2166.5,9
"392",124,7.9804560261,NA,-18.07906229,3.8516687027,-2165.5,7
"393",112,4.7809903622,NA,-14.50494373,7.5084868845,-2164.5,21.5
"394",126,-6.153094463,NA,-14.53754481,3.2125640303,-2163.5,35.5
"395",127,-20.12703583,NA,-1.246355408,-2.092219443,-2162.5,50.5
"396",118,-1.071895425,NA,-5.029183691,-3.636875767,-2161.5,46
"397",119,-30.10784314,NA,-3.398100128,-5.578773794,-2160.5,28
"398",111,-20.1503268,NA,1.21128922,-0.670256692,-2159.5,22.5
"399",120,-1.595744681,NA,-9.820735573,6.797191799,-2158.5,24
"400",135,8.5392156863,NA,-10.27742194,-1.922239184,-2157.5,16.5
"401",119,-6.506535948,NA,-6.646722718,-1.646947183,-2156.5,4
"402",110,-4.452459016,NA,-5.425992035,-1.308548482,-2155.5,3
"403",123,-11.39344262,NA,-7.302025748,2.9618335092,-2154.5,16.5
"404",108,-0.518032787,NA,-13.25766381,0.5755435885,-2153.5,14.5
"405",135,0.7627118644,NA,-12.46606799,0.6184010986,-2152.5,17.5
"406",124,-7.645901639,NA,-3.218200482,-0.786565184,-2151.5,16
"407",131,-15.52631579,NA,3.7014505738,-3.582733064,-2150.5,16
"408",139,0.4868421053,NA,-6.981171097,-0.172448827,-2149.5,9
"409",113,-1.546052632,NA,-13.51814439,5.8734530074,-2148.5,7
"410",126,NA,NA,-16.10518426,9.8681732546,-2147.5,27.5
"411",138,-8.249823446,NA,-6.456377709,0.2239513054,-2146.5,26
"412",119,-9.633663366,NA,-18.40792492,2.9409236536,-2145.5,26.5
"413",122,16.270627063,NA,-14.51481784,-0.838001398,-2144.5,31
"414",124,18.184818482,NA,-16.4920756,1.2006597074,-2143.5,31.5
"415",128,33.240924092,NA,-15.58596908,7.1379495882,-2142.5,32
"416",147,-6.719471947,NA,-1.334688719,-2.986723905,-2141.5,21.5
"417",125,-15.56779661,NA,-7.504295059,-1.986723905,-2140.5,16.5
"418",156,-20.80794702,NA,-7.183716429,-0.461817015,-2139.5,40
"419",123,0.178807947,NA,-1.203170314,-2.463446438,-2138.5,27
"420",119,21.367040245,NA,-6.337072004,NA,-2137.5,22
"421",131,NA,NA,-11.10658532,-2.672372119,-2136.5,20.5
"422",117,9.8476821192,NA,-11.34166337,2.8904829943,-2135.5,39.5
"423",145,-15.8489011,NA,8.8354486574,-2.75246424,-2134.5,32
"424",126,9.6589403974,NA,-8.343614703,3.7398571828,-2133.5,34.5
"425",112,-15.32119205,NA,-8.359709946,-2.373263287,-2132.5,39.5
"426",111,-14.30794702,NA,-2.708353994,-0.130791791,-2131.5,41
"427",117,-11.3255814,NA,-0.40099081,-1.767745039,-2130.5,35.5
"428",118,-27.42857143,NA,8.6923576684,-2.558179755,-2129.5,27
"429",116,-16.33898305,NA,5.7218073031,-2.960883671,-2128.5,28.5
"430",144,-4.543046358,NA,-14.73393834,2.1439222209,-2127.5,31
"431",132,NA,NA,-7.043866325,1.9817031198,-2126.5,36
"432",142,13.511551155,NA,-13.8559016,1.6409069432,-2125.5,42
"433",154,NA,NA,-12.15780665,2.6506656601,-2124.5,48.5
"434",142,NA,NA,-6.232279015,-2.435501645,-2123.5,34
"435",110,3.295751634,NA,-3.514762945,-1.361395287,-2122.5,38
"436",126,-8.478827362,NA,-13.34651074,0.6009781077,-2121.5,46.5
"437",137,-21.58441558,NA,-2.680384485,-3.115147139,-2120.5,43
"438",130,NA,NA,-1.273839936,-3.301176655,-2119.5,26.5
"439",132,-17.54368932,NA,0.1037692147,-3.382052123,-2118.5,24
"440",112,-7.587096774,NA,-3.52490609,-3.299956579,-2117.5,23.5
"441",130,-11.0133884,NA,-4.414201822,-2.159572071,-2116.5,32.5
"442",138,NA,NA,-14.34658575,0.24098587,-2115.5,34
"443",130,2.2733118971,NA,-7.809105003,-1.660430858,-2114.5,34.5
"444",109,-14.76774194,NA,-3.160309748,-1.97463208,-2113.5,32
"445",117,-36.78456592,NA,8.3202874698,-5.428541654,-2112.5,28.5
"446",145,-20.72435897,NA,11.591460829,-2.759846964,-2111.5,30
"447",124,21.159219457,NA,-7.65487656,0.2101978064,-2110.5,46.5
"448",136,39.259615385,NA,5.7737253158,0.7069299029,-2109.5,56
"449",113,7.2379421222,NA,-4.64061584,-2.416205496,-2108.5,56.5
"450",132,-19.83870968,NA,-3.663002223,-2.524596281,-2107.5,53
"451",140,14.194174757,NA,-5.52665834,-2.096435894,-2106.5,39
"452",139,10.185064935,NA,-5.816503646,-1.813171979,-2105.5,40
"453",121,-7.401937046,NA,-15.602646,1.8994332381,-2104.5,48.5
"454",139,-15.76143791,NA,-13.64792464,-3.094463958,-2103.5,45.5
"455",122,-11.79672131,NA,-9.142786682,-2.360778512,-2102.5,40.5
"456",113,-1.848684211,NA,-8.61259711,-0.279120856,-2101.5,42
"457",121,-14.85148515,NA,8.8208760539,NA,-2100.5,42
"458",125,-4.719471947,NA,-17.14027423,-2.685609525,-2099.5,54
"459",120,-18.83154921,NA,-3.197073244,-3.164756,-2098.5,53.5
"460",130,NA,NA,1.3982476393,0.0467480874,-2097.5,57.5
"461",144,-2.552980132,NA,4.6563581286,2.4424053002,-2096.5,69.5
"462",111,-26.42384106,NA,3.1809208575,-4.537330982,-2095.5,50
"463",133,-12.45182724,NA,-4.427552896,-2.642365118,-2094.5,50
"464",125,-12.46333333,NA,-12.43512992,1.0153858552,-2093.5,51.5
"465",126,14.21957672,NA,-8.274971301,2.9717643043,-2092.5,52.5
"466",121,-9.578595318,NA,-9.586607764,-2.427727889,-2091.5,43
"467",118,-13.60200669,NA,2.1284326564,-3.249162909,-2090.5,46
"468",116,-6.615384615,NA,-0.304115896,-0.960591739,-2089.5,47.5
"469",87,NA,NA,1.5859321822,4.3369434724,-2088.5,53
"470",122,-19.61538462,NA,-0.539325607,-2.607657467,-2087.5,43
"471",116,-15.92592593,NA,-2.135040203,-2.96998141,-2086.5,41.5
"472",123,-1.615384615,NA,-4.602894317,-0.113476052,-2085.5,47.5
"473",118,31.304347826,NA,12.320087791,-0.626436809,-2084.5,59
"474",109,-3.758389262,NA,0.7099336522,-1.20951119,-2083.5,42.5
"475",117,7.1946308725,NA,-4.801280519,3.4964505146,-2082.5,40.5
"476",110,7.1812080537,NA,-4.863029311,0.8747869576,-2081.5,45.5
"477",150,-4.589285714,NA,-8.384428883,1.0311922987,-2080.5,37
"478",122,6.1677852349,NA,-0.200696838,4.3616204709,-2079.5,45.5
"479",117,-0.771812081,NA,-3.330506107,-1.5041068,-2078.5,44
"480",94,-10.76174497,NA,-2.806946917,-0.632049361,-2077.5,45
"481",116,-0.695652174,NA,-3.454882531,-0.212214519,-2076.5,54
"482",121,-25.69899666,NA,-4.27661008,-1.910155872,-2075.5,48.5
"483",122,-24.26923077,NA,-1.424818695,-2.075054386,-2074.5,39.5
"484",109,-11.75503356,NA,0.5650855327,-0.104653117,-2073.5,48.5
"485",123,3.2751677852,NA,-4.053628764,0.4692317208,-2072.5,49
"486",100,-11.60738255,NA,-3.53452294,-0.252795093,-2071.5,54
"487",110,-11.54362416,NA,6.4423082879,-2.189699421,-2070.5,53
"488",125,5.4362416107,NA,6.451898191,-1.571225355,-2069.5,57
"489",127,1.6472914669,NA,9.6182574925,-0.933283887,-2068.5,56.5
"490",113,3.5284280936,NA,6.3088300349,0.1401747656,-2067.5,52.5
"491",115,6.8930960344,NA,-1.089435466,-0.249457147,-2066.5,54.5
"492",115,15.618729097,NA,-1.275899017,-0.805587825,-2065.5,61.5
"493",129,38.719063545,NA,5.5730512781,2.7831848558,-2064.5,62
"494",137,320.72483221,NA,24.350300735,-1.97261412,-2063.5,67.5
"495",134,-12.76416256,NA,-0.438168501,-4.125168451,-2062.5,56
"496",124,-8.167785235,NA,-6.168073208,-1.881171276,-2061.5,57
"497",121,14.788590604,NA,-5.376406542,5.254376097,-2060.5,60.5
"498",107,10.859060403,NA,7.081824338,5.3032684604,-2059.5,67
"499",112,-14.06375839,NA,3.6235934583,-2.827384227,-2058.5,58
"500",106,16.070469799,NA,3.7608222612,1.7319899499,-2057.5,60
"501",121,24.090604027,NA,9.9402915527,2.7947360171,-2056.5,71
"502",113,NA,NA,-3.483577783,-1.427972266,-2055.5,55.5
"503",93,-14.91891892,NA,1.2213622404,-3.759124665,-2054.5,52
"504",108,-8.945945946,NA,2.9559157191,-2.985442891,-2053.5,55
"505",104,-0.855218855,NA,2.9227728581,-2.973279891,-2052.5,60
"506",106,19.212121212,NA,0.6652601249,-1.9234137,-2051.5,63
"507",121,9.9321834699,NA,11.665260125,-2.802533286,-2050.5,64.5
"508",108,NA,NA,16.790326247,-2.792881685,-2049.5,66
"509",111,-0.624161074,NA,-6.084739875,-3.210489972,-2048.5,53.5
"510",109,-17.60402685,NA,6.7069267916,-4.566723676,-2047.5,53
"511",104,-18.5033557,NA,0.8951896477,-1.201982415,-2046.5,48.5
"512",115,8.4563758389,NA,1.0647766616,1.2008293422,-2045.5,60.5
"513",116,25.476089785,NA,15.247639299,-0.0603674,-2044.5,69.5
"514",128,NA,NA,14.032581493,0.1499982199,-2043.5,73
"515",128,NA,NA,17.940129924,-1.196130273,-2042.5,74
"516",115,31.66,NA,25.002090539,-0.528757392,-2041.5,75.5
"517",146,104.75083056,NA,22.97475555,3.0370063321,-2040.5,76
"518",114,98.77076412,NA,22.026226138,7.4374271972,-2039.5,76.5
"519",107,6.7457627119,NA,6.8497555502,-0.321179082,-2038.5,63
"520",101,-15.23920266,NA,2.9801903329,-3.632535558,-2037.5,58.5
"521",117,10.733333333,NA,-1.26407964,1.4824495845,-2036.5,62.5
"522",115,24.76,NA,18.07424816,2.3838892837,-2035.5,73
"523",120,NA,NA,21.080972632,-0.222117879,-2034.5,78
"524",102,95.638795987,NA,25.081926792,3.6660095666,-2033.5,79
"525",103,33.641509434,NA,2.9011449028,-0.252047418,-2032.5,63
"526",103,NA,NA,5.6414222169,-3.209973069,-2031.5,56
"527",127,-13.44816054,NA,2.4152601249,-3.337680225,-2030.5,56
"528",123,6.4832214765,NA,7.3183840243,0.0724924864,-2029.5,67
"529",110,6.4343434343,NA,21.069689042,1.9975870851,-2028.5,72
"530",98,31.451178451,NA,23.439985557,0.2390694141,-2027.5,78
"531",129,50.883838384,NA,26.923051278,2.8200773385,-2026.5,82
"532",102,34.351351351,NA,19.128668522,0.2361192101,-2025.5,81.5
"533",112,-4.674576271,NA,2.2561839744,0.3398398295,-2024.5,71
"534",95,2.3322033898,NA,8.034397474,0.2632681921,-2023.5,68.5
"535",137,11.308474576,NA,13.050199712,-3.843000112,-2022.5,74.5
"536",116,NA,NA,32.081926792,-2.396851381,-2021.5,82
"537",114,49.18707483,NA,32.288423915,0.753515632,-2020.5,88.5
"538",109,37.18707483,NA,25.451251265,1.9739723175,-2019.5,86.5
"539",122,40.18707483,NA,26.604765731,-2.783411931,-2018.5,82.5
"540",112,-17.83276451,NA,4.3735934583,-3.870126645,-2017.5,70
"541",108,NA,NA,8.3363277534,-1.222116847,-2016.5,77.5
"542",122,NA,NA,33.116342843,-0.519769429,-2015.5,84.5
"543",118,-20.26923077,NA,-0.244871479,-7.110020452,-2014.5,63.5
"544",105,-22.92439863,NA,-6.931828373,-3.803490166,-2013.5,64
"545",89,NA,NA,8.448528358,1.1398549837,-2012.5,72.5
"546",115,-26.88659794,NA,2.2485934583,-6.605558563,-2011.5,63
"547",116,-32.8390411,NA,-1.651079191,-5.29734724,-2010.5,61.5
"548",116,-24.91752577,NA,-3.296912524,-1.583579124,-2009.5,66
"549",108,-17.43859649,NA,-2.914769899,-3.571023445,-2008.5,65
"550",108,NA,NA,12.369472985,2.315249264,-2007.5,69.5
"551",123,6.9385665529,NA,19.863143202,0.1382289837,-2006.5,73
"552",120,NA,NA,29.050280361,2.9559796698,-2005.5,79.5
"553",134,71.924398625,NA,26.623505185,6.4805288201,-2004.5,82.5
"554",102,72.113402062,NA,24.09551039,2.8790744417,-2003.5,85
"555",131,63.879310345,NA,18.237455689,-0.268379498,-2002.5,83
"556",105,41.424137931,NA,22.545449368,-0.74421538,-2001.5,82.5
"557",109,NA,NA,14.494921038,-1.780630373,-2000.5,75.5
"558",98,-1.589655172,NA,8.2154814924,-1.520851568,-1999.5,76.5
"559",108,-29.57931034,NA,1.0692197624,-5.261997032,-1998.5,71.5
"560",108,6.4620689655,NA,5.5221361398,2.2384563289,-1997.5,80
"561",109,19.487889273,NA,20.547338294,-1.122990281,-1996.5,87
"562",99,34.496527778,NA,15.46449132,-0.866067359,-1995.5,86.5
"563",123,9.5243055556,NA,10.421417534,0.5330174192,-1994.5,85
"564",109,-21.49825784,NA,4.1283552674,-4.364149902,-1993.5,78
"565",101,NA,NA,-1.588579191,-4.132874273,-1992.5,71.5
"566",119,-8.40625,NA,-0.02928522,-3.31531625,-1991.5,75
"567",132,-12.44294425,NA,1.8932254779,1.6621223032,-1990.5,74
"568",115,-11.48251748,NA,-3.253242752,-0.498526439,-1989.5,71.5
"569",99,-28.56491228,NA,-1.030638309,-3.87161733,-1988.5,71
"570",106,-15.55789474,NA,1.4759239147,-4.160496332,-1987.5,72
"571",112,10.442105263,NA,7.7282760706,-0.288055854,-1986.5,75.5
"572",115,-4.526315789,NA,12.5658769,-2.063580473,-1985.5,75.5
"573",121,-18.83787594,NA,-3.212604679,-3.736600477,-1984.5,73.5
"574",110,15.466666667,NA,6.1931716273,-0.018290618,-1983.5,76
"575",96,24.515789474,NA,22.632030758,0.9798238275,-1982.5,84
"576",121,29.58245614,NA,30.846328046,NA,-1981.5,83
"577",110,-3.361403509,NA,19.516620403,NA,-1980.5,82.5
"578",89,NA,NA,14.27880853,6.0892984541,-1979.5,79
"579",123,20.052631579,NA,16.554114978,0.7353179209,-1978.5,89
"580",139,23.453900709,NA,23.015110396,1.3134663726,-1977.5,89.5
"581",125,21.492907801,NA,13.213075946,2.0641186763,-1976.5,88
"582",146,22.436170213,NA,15.433712158,4.8945292962,-1975.5,87
"583",152,20.521276596,NA,10.521695443,-1.843279948,-1974.5,76.5
"584",121,NA,NA,11.128668522,-2.218762984,-1973.5,76.5
"585",130,-1.783333333,NA,15.107835188,0.371468802,-1972.5,78
"586",144,23.476868327,NA,26.623116378,0.427770913,-1971.5,84
"587",108,24.430604982,NA,3.4445307577,-0.411900445,-1970.5,79
"588",110,-7.715302491,NA,4.7386528765,-1.952433407,-1969.5,76.5
"589",114,NA,NA,3.282581493,-1.398225736,-1968.5,82
"590",95,22.259786477,NA,-0.185174665,2.3694617434,-1967.5,83.5
"591",102,30.263157895,NA,10.200957646,-1.267641139,-1966.5,83.5
"592",113,NA,NA,13.602283045,-0.041550498,-1965.5,83
"593",132,-11.64412811,NA,10.87706077,0.852297656,-1964.5,84
"594",106,25.326241135,NA,7.9586323588,2.0492408665,-1963.5,86
"595",141,25.488012736,NA,10.891110427,-0.380159289,-1962.5,88
"596",168,19.416370107,NA,7.7754847487,-1.165973493,-1961.5,80.5
"597",125,-12.69569776,NA,-9.295503585,-3.255336544,-1960.5,71.5
"598",100,-12.21708185,NA,11.767590581,0.1402176262,-1959.5,73
"599",85,NA,NA,-0.204664812,-3.086794945,-1958.5,70.5
"600",92,-4.322580645,NA,-1.337053165,-0.271584768,-1957.5,70
"601",117,3.6043165468,NA,6.0435889777,-1.452282595,-1956.5,75
"602",124,45.561151079,NA,-4.25616566,-3.248659967,-1955.5,71
"603",103,7.7192982456,NA,-4.70006289,-3.191460362,-1954.5,69.5
"604",112,-2.408602151,NA,-9.651060026,-0.778358451,-1953.5,66
"605",98,NA,NA,-17.93231756,NA,-1952.5,65
"606",79,45.563176895,NA,-7.082684869,NA,-1951.5,64
"607",114,-14.41877256,NA,-5.336269113,-3.606292749,-1950.5,60
"608",95,-6.519855596,NA,-7.265641633,1.1210205175,-1949.5,63
"609",112,7.844047619,NA,4.7065763421,-1.324047968,-1948.5,70.5
"610",121,4.4347826087,NA,10.222646467,3.8966439482,-1947.5,72
"611",120,21.338181818,NA,8.3887512654,4.0725782519,-1946.5,73
"612",105,-5.690909091,NA,6.4121946834,-2.389720517,-1945.5,72
"613",108,-15.70437956,NA,6.907581493,-2.364063817,-1944.5,63
"614",106,NA,NA,-1.804961988,-6.295027604,-1943.5,54
"615",119,-11.14035088,NA,-12.53403361,-0.245708382,-1942.5,55
"616",120,-10.19982226,NA,0.6026675714,2.3918223961,-1941.5,60.5
"617",117,10.23465704,NA,9.1863057713,-1.842040802,-1940.5,70
"618",112,22.260869565,NA,-8.922389604,0.1137948873,-1939.5,66
"619",129,33.232727273,NA,-6.146455825,10.269703122,-1938.5,67.5
"620",123,NA,NA,5.2992067524,-0.470670669,-1937.5,71
"621",133,-7.923076923,NA,-7.146628427,-1.623714947,-1936.5,75.5
"622",102,14.149090909,NA,-11.7618814,-1.013699749,-1935.5,63
"623",99,14.124087591,NA,-3.437521183,-1.398941518,-1934.5,66
"624",104,-5.883211679,NA,-6.389550088,0.045668508,-1933.5,64.5
"625",117,11.203636364,NA,-10.93087782,3.3361567629,-1932.5,65.5
"626",103,NA,NA,-0.221977625,-0.397931156,-1931.5,78
"627",121,0.7058823529,NA,-6.430469242,-2.658501357,-1930.5,76.5
"628",103,-17.84306569,NA,-12.0938868,NA,-1929.5,67
"629",128,-9.835766423,NA,-12.65414781,-3.17466119,-1928.5,60
"630",101,NA,NA,-17.95444332,6.0280453628,-1927.5,58.5
"631",128,NA,NA,-9.581296078,-1.731176736,-1926.5,70
"632",107,NA,NA,-8.470276167,-2.349609122,-1925.5,60
"633",95,6.6872807018,NA,-12.30696027,-2.673207633,-1924.5,56.5
"634",120,NA,NA,-2.466774084,-0.567881303,-1923.5,61.5
"635",107,NA,NA,9.1960352728,1.2715697999,-1922.5,64.5
"636",107,NA,NA,1.260300077,2.2380663687,-1921.5,71
"637",130,NA,NA,-9.674482772,0.0685317861,-1920.5,61.5
"638",85,NA,NA,-8.973446802,-0.234384723,-1919.5,67.5
"639",138,10.45,NA,-13.25586488,-2.502970729,-1918.5,68.5
"640",109,-31.27472527,NA,-16.34407635,-3.209151406,-1917.5,62
"641",108,-21.28676471,NA,-7.603795875,-6.640937165,-1916.5,56.5
"642",129,NA,NA,-17.6275491,-1.909403374,-1915.5,53.5
"643",122,-10.36397059,NA,-12.96933957,-3.345875805,-1914.5,43
"644",97,-13.33088235,NA,-15.95771227,-4.406819431,-1913.5,43
"645",117,-6.410714286,NA,-17.58893092,-1.366827616,-1912.5,43.5
"646",124,NA,NA,-14.82125035,0.9053467674,-1911.5,47.5
"647",110,12.503676471,NA,-14.72012547,-2.11866325,-1910.5,52
"648",107,NA,NA,-14.90231506,-2.403495594,-1909.5,54.5
"649",118,-4.361623616,NA,-4.873112401,-3.112894268,-1908.5,58
"650",108,4.5904059041,NA,-11.98244288,-3.283703927,-1907.5,42.5
"651",112,-14.49122807,NA,-12.81320926,-2.848856131,-1906.5,39
"652",108,NA,NA,-16.55301749,-0.307699463,-1905.5,39.5
"653",106,15.544117647,NA,-9.061213002,3.3899804616,-1904.5,58
"654",139,7.4375,NA,9.3468614993,-2.615938099,-1903.5,66.5
"655",120,-0.540441176,NA,0.2639249914,-2.522902271,-1902.5,62.5
"656",121,NA,NA,-20.68528098,-2.986105751,-1901.5,53
"657",121,-18.375,NA,-14.65576323,-2.842855713,-1900.5,49.5
"658",118,-15.38970588,NA,-13.54908813,-2.349333479,-1899.5,43.5
"659",123,-19.45220588,NA,-21.19410839,-1.131799841,-1898.5,42
"660",101,-12.50367647,NA,-18.92696598,-1.686453338,-1897.5,46.5
"661",94,-11.44117647,NA,-16.29977771,-2.117901868,-1896.5,42
"662",115,-13.50367647,NA,-15.86206848,-3.010942834,-1895.5,43.5
"663",115,-14.30357143,NA,-20.28450653,-2.553345461,-1894.5,33.5
"664",138,-9.649446494,NA,-19.01060084,-3.343675678,-1893.5,35
"665",132,-9.740740741,NA,-20.88928574,-1.291329635,-1892.5,36.5
"666",131,NA,NA,-17.13191073,1.9331550746,-1891.5,45
"667",129,-4.888888889,NA,-13.85719084,-3.151338288,-1890.5,37
"668",114,-15.87360595,NA,-15.57832206,NA,-1889.5,33.5
"669",120,-18.88916256,NA,-16.19363247,-2.511241037,-1888.5,33
"670",116,-7.880597015,NA,-17.87954604,2.7347374695,-1887.5,39
"671",139,-8.791044776,NA,-14.60751492,-1.73348331,-1886.5,40
"672",125,-15.7752809,NA,-14.19258415,1.9503682164,-1885.5,43.5
"673",132,-9.759398496,NA,-17.7165518,0.7407677838,-1884.5,50.5
"674",133,-15.72075472,NA,-19.11016459,-1.677607033,-1883.5,52.5
"675",125,-25.75,NA,-18.2297878,-4.061954999,-1882.5,41.5
"676",105,NA,NA,-6.858111634,-3.387207703,-1881.5,33.5
"677",114,-30.24714829,NA,-15.35843679,-0.769609479,-1880.5,39
"678",108,-2.239543726,NA,-16.58438073,-0.02262437,-1879.5,42
"679",111,-17.26335878,NA,-19.93118748,-1.853945393,-1878.5,43.5
"680",93,-27.19923372,NA,-13.86791587,-2.731786302,-1877.5,42.5
"681",108,-17.21428571,NA,-12.06366611,-3.594414384,-1876.5,39.5
"682",120,-27.1,NA,-17.43213715,-3.596777761,-1875.5,41.5
"683",124,-30.11923077,NA,-13.19104028,-2.350007632,-1874.5,45
"684",118,NA,NA,-14.68118035,-0.33467456,-1873.5,47.5
"685",132,NA,NA,-18.66967276,0.9220721397,-1872.5,56
"686",127,-19.28571429,NA,-11.94770928,-3.328969067,-1871.5,48
"687",108,-19.01724138,NA,-13.01427001,-2.230129105,-1870.5,38.5
"688",134,-33.5019305,NA,-17.69766935,5.9778491147,-1869.5,43.5
"689",117,-28.42248062,NA,-19.43554012,-1.728353537,-1868.5,44
"690",115,-21.41085271,NA,-14.16583452,-3.748595014,-1867.5,36.5
"691",109,-21.52123552,NA,-15.3397424,-0.419335731,-1866.5,33
"692",112,-11.61776062,NA,-16.190882,3.0370878049,-1865.5,34.5
"693",125,-5.034482759,NA,-18.6557443,6.8380527132,-1864.5,41.5
"694",122,-20.71317829,NA,-15.47685066,11.516141924,-1863.5,46.5
"695",146,-14.6770428,NA,-10.81493233,6.1889770379,-1862.5,49
"696",112,-29.57976654,NA,-10.27908238,-3.521131864,-1861.5,54
"697",106,-33.57976654,NA,-5.155506882,-3.488934894,-1860.5,37
"698",105,-36.57976654,NA,-12.62250593,-2.711770494,-1859.5,28
"699",100,-13.73214286,NA,-16.48244544,-0.224575951,-1858.5,33.5
"700",113,-19.97265625,NA,-16.11562084,-3.275721752,-1857.5,30.5
"701",109,-14.52734375,NA,-14.08803584,-3.093989435,-1856.5,23.5
"702",128,-12.48627451,NA,-17.55078907,3.8467490949,-1855.5,34
"703",116,NA,NA,-10.50349149,-0.735014232,-1854.5,43
"704",97,-18.43307087,NA,-10.84359121,-2.499683177,-1853.5,32.5
"705",115,-1.517857143,NA,-15.91151447,1.8732895821,-1852.5,38.5
"706",109,-1.476377953,NA,-11.95700337,2.8671615253,-1851.5,42
"707",122,-11.27952756,NA,-11.38760733,-2.175735323,-1850.5,35
"708",121,-1.04743083,NA,-11.45788251,-2.252500252,-1849.5,27
"709",98,-3.956692913,NA,-13.45956937,-0.66588595,-1848.5,21.5
"710",132,NA,NA,-11.92648133,-1.659720973,-1847.5,18.5
"711",103,-10.2287234,NA,-13.59446321,-2.446179306,-1846.5,11
"712",132,-11.91304348,NA,-16.03008219,2.2036511201,-1845.5,18.5
"713",123,7.2055335968,NA,-14.75511433,-0.351490606,-1844.5,34.5
"714",132,NA,NA,-13.42786905,-0.049095034,-1843.5,37.5
"715",139,NA,NA,-6.94346939,-3.247025378,-1842.5,18
"716",118,-5.46031746,NA,-15.00372375,-0.136715166,-1841.5,10.5
"717",117,-12.76666667,NA,-11.93637177,-2.26313562,-1840.5,16
"718",110,-1.390438247,NA,-16.04996917,1.0742275643,-1839.5,22
"719",106,NA,NA,-12.7587095,1.0848653095,-1838.5,39
"720",146,NA,NA,-6.582190036,-2.454863373,-1837.5,44.5
"721",108,NA,NA,-7.884924864,-2.025839183,-1836.5,33
"722",136,NA,NA,-14.68711874,0.9412077393,-1835.5,36
"723",129,-15.25,NA,-8.021409632,-1.215471934,-1834.5,41
"724",108,NA,NA,-13.52644995,0.5766275182,-1833.5,33.5
"725",135,NA,NA,-8.437237789,-3.029574498,-1832.5,23
"726",148,NA,NA,-9.995928266,-3.536419454,-1831.5,27
"727",119,-18.74137931,NA,-14.40084323,-0.874812593,-1830.5,27.5
"728",116,-23.22709163,NA,-5.14190014,-2.577922755,-1829.5,14.5
"729",112,-9.661016949,NA,-11.86136328,6.4988336696,-1828.5,13.5
