"","lon","lat","b.depth","area.index","c.dist","salinity","temp.surf","temp.20m"
"9670",-9,57.75,177,3160,0.270176168341355,33.6993698218211,13.6753443456961,11.846732161498
"9673",-8.75,57.75,119,3161,0.367321162274082,33.6758694369512,13.9980180433003,11.8015086543485
"9676",-8.5,57.75,138,3162,0.445443308509979,33.6532167234486,14.0857182456486,11.3288321599784
"9679",-8.25,57.75,122,3163,0.589207094322531,33.6312772557432,13.9846375429213,10.7347794486254
"9682",-8,57.75,101,3164,0.779695453366248,33.6099033983972,13.777903247956,10.1857930609109
"9733",-10,58,1802,3213,0.678619619378102,33.7672542540919,13.5830182239112,10.6724158613045
"9736",-9.75,58,1000,3214,0.452244402950441,33.7392586635454,13.5012783280926,10.7762122048154
"9739",-9.5,58,409,3215,0.251462355052035,33.7123073755355,13.4418234390876,11.0083667143657
"9742",-9.25,58,204,3216,0.0827296880259927,33.6863690376712,13.5104630513129,11.2812707280504
"9745",-9,58,144,3217,0.118726748140348,33.6613867891318,13.7410250143953,11.4912192625911
"9748",-8.75,58,177,3218,0.118104814129999,33.6372805332771,13.9787484632619,11.4803795465279
"9751",-8.5,58,140,3219,0.235934312892381,33.6139500804847,14.079838744851,11.1649812808234
"9754",-8.25,58,127,3220,0.434079485808762,33.591278939538,14.0376284168209,10.6910703024824
"9757",-8,58,100,3221,0.578959584405714,33.5691385124916,13.8973477669454,10.1989644537555
