"","lon","lat","jul.day","bath","chl","chl.sw"
"511",-11.6449,49.4656,290,783,0.372,0.41339135
"512",-11.6461,49.2627,290,783,0.446,0.30857044
"513",-11.6492,49.2449,113,937,0.481,0.38904514
"514",-11.6517,49.3747,115,783,0.758,0.45977711
"515",-11.6543,49.3895,122,783,3.09,0.61191644
"516",-11.662,49.2953,115,783,0.921,0.45467022
"517",-11.6664,49.4041,31,783,0.14,0.15877965
"518",-11.7024,48.1532,308,3381,0.35,0.44000703
"519",-11.7033,44.1919,252,5082,0.116,0.20183664
"520",-11.7077,44.8631,202,4598,0.122,0.25102583
"521",-11.7408,49.0752,160,937,0.064,0.52645516
"522",-11.7459,49.5428,257,853,0.7,0.74989421
"523",-11.7698,57.298,191,1865,0.8,0.78523339
"524",-11.7764,49.4286,112,783,0.477,0.45669207
"525",-11.7809,49.4281,114,783,0.657,0.4506769
"526",-11.8278,49.6062,257,853,0.58,0.54954087
"527",-11.8292,49.3505,112,783,0.46,0.45954075
"528",-11.83,31.5,276,2914,0.084,0.10366998
"529",-11.8327,53.253,59,167,0,0.23806449
"530",-11.8328,53.252,59,167,0.3,0.23806449
"531",-11.8376,48.9137,31,1710,0.175,0.18522177
"532",-11.8404,49.0847,291,937,0.428,0.488999
"533",-11.8407,48.9184,164,1710,0.168,0.70149737
"534",-11.8774,48.011,308,3381,0.14,0.3500664
"535",-11.8939,49.231,291,937,0.391,0.43651459
"536",-11.897,43.8407,205,5120,0.0275,0.21336196
"537",-11.9108,49.3257,103,783,0.214,0.40271703
"538",-11.9158,57.1815,182,2034,0.4,1.05849187
"539",-11.9167,50.0825,290,1833,0.06,0.54313107
"540",-11.9188,56.9805,143,2251,0.7,1.01553437
"541",-11.9266,44.4112,252,4934,0.095,0.19426515
"542",-11.9474,49.3885,112,783,0.828,0.44842738
"543",-11.987,49.444,180,783,0.16,1.3965654
"544",-11.9939,49.2812,240,783,0.157,0.37163318
"545",-11.995,48.333,190,2120,0.275,0.61756956
"546",-11.999,43.999,204,5120,0.034,0.21912195
"547",-12,31.49,276,2601,0.14,0.11679545
"548",-12,31.5,276,2914,0.098,0.11679545
"549",-12.002,47.5795,200,4486,0.097,0.51583222
"550",-12.005,48.67,189,1967,0.1115,0.57021067
"551",-12.0078,49.3251,103,1195,0.377,0.40271703
"552",-12.0096,49.2891,288,1195,0.446,0.51744632
"553",-12.0217,56.9972,143,2168,1.2,1.06720652
"554",-12.0244,36.289,364,3790,0.83,0.3052552
"555",-12.0339,49.1717,104,1134,0.521,0.38904514
"556",-12.051,47.8664,308,4037,0.34,0.4117409
"557",-12.0555,49.0668,291,1134,0.409,0.45486527
"558",-12.0561,49.3326,118,1195,0.834,0.55458033
"559",-12.0761,49.252,111,1195,0.314,0.53889403
"560",-12.0947,49.1878,291,1134,0.391,0.54585009
"561",-12.1286,44.6267,252,3781,0.047,0.20626975
"562",-12.133,74.883,197,2211,0.275,0.65352016
"563",-12.1478,49.3029,122,1195,2,0.72726405
"564",-12.1543,55.3568,166,2876,0.3,0.59660362
"565",-12.169,46.247,117,4557,2.7,0.65383867
"566",-12.1873,46.0955,117,4557,3.2,0.61019775
"567",-12.2016,49.2676,111,1195,0.561,0.52634378
"568",-12.2148,49.2243,123,1134,1.91,0.61543124
"569",-12.2203,36.3977,365,3790,0.94,0.28126584
"570",-12.227,47.7237,308,4486,0.38,0.4107092
"571",-12.2272,45.838,117,4811,2.9,0.5920075
"572",-12.2297,49.272,105,1195,0.574,0.33884416
"573",-12.234,44.8489,252,3975,0.052,0.26393331
"574",-12.2465,49.2758,124,1195,1.265,0.68200373
"575",-12.2495,53.257,59,275,0,0.22646378
"576",-12.2516,49.2033,112,1134,0.62,0.48694022
"577",-12.255,53.257,59,275,0.2,0.22646378
"578",-12.2602,45.7377,117,4850,3.2,0.6099005
"579",-12.2744,36.4896,365,3790,0.57,0.2529779
"580",-12.2769,36.488,365,3790,0.77,0.2529779
"581",-12.2967,36.0899,365,4051,0.4,0.26343019
"582",-12.297,45.3827,117,4808,2.9,0.56119914
"583",-12.3132,45.1543,118,3738,2.9,0.62186066
"584",-12.3178,49.3232,198,1195,0.19,0.5157342
"585",-12.327,49.2232,198,1134,0.2,0.59214209
"586",-12.3365,36.716,364,4217,0.68,0.24320365
"587",-12.3407,49.2832,104,1195,0.274,0.33740622
"588",-12.3433,46.987,201,4813,0.156,0.41686938
"589",-12.3435,44.935,118,3975,4,0.97182251
"590",-12.3481,49.1772,111,1134,0.7995,0.46101907
"591",-12.364,49.1601,111,1134,0.434,0.45064458
"592",-12.371,36.7304,364,4217,0.43,0.24320365
"593",-12.383,77.983,211,200,0.73,0.73085994
"594",-12.3882,57.5232,191,1749,0.4,0.38904514
"595",-12.3897,49.2621,105,1195,0.33,0.27542287
"596",-12.3909,49.1176,110,1134,0.33,0.37661261
"597",-12.3913,36.7467,364,4217,0.5,0.24208309
"598",-12.4012,36.7344,364,4217,0.54,0.24208309
"599",-12.4035,47.5809,308,4486,0.4,0.37021977
"600",-12.4209,36.4681,364,3790,0.84,0.26607251
"601",-12.445,36.5954,364,4217,0.91,0.26607251
"602",-12.447,49.337,184,1195,0.266,0.8659812
"603",-12.452,44.1552,118,5114,4.4,0.96034201
"604",-12.4548,36.4919,364,3790,0.88,0.26607251
"605",-12.4615,55.3525,166,2876,0.5,0.58884366
"606",-12.4698,44.0192,118,5114,4,1.2932695
"607",-12.4745,49.097,124,1134,1.315,0.5478561
"608",-12.475,49.347,184,1195,0.216,0.6044174
"609",-12.477,49.338,184,1195,0.212,0.8659812
"610",-12.4823,36.5014,365,4217,0.91,0.22093243
"611",-12.4862,43.8762,118,5091,4.9,1.10557191
"612",-12.4891,44.3205,202,5026,0.081,0.23427094
"613",-12.49,49.332,184,1195,0.239,0.68914745
"614",-12.4955,36.4927,365,3790,0.77,0.22093243
"615",-12.5,49.333,184,1195,0.335,0.68914745
"616",-12.5073,43.7357,118,5012,4.2,0.94283465
"617",-12.515,57.3058,182,1380,0.5,0.62467337
"618",-12.535,43.5283,118,5012,2.2,0.89905601
"619",-12.5474,54.242,250,1543,0.264,0.96461568
"620",-12.5745,43.263,118,5005,4.5,0.76477631
"621",-12.5877,47.4425,308,4601,0.35,0.39207532
"622",-12.5881,49.2155,159,1551,0.773,0.68846645
"623",-12.5885,43.1303,118,4992,3.7,0.81933142
"624",-12.5929,35.9999,365,4849,0.47,0.22862146
"625",-12.6007,49.2186,251,1551,0.413,0.3879038
"626",-12.6015,49.2183,251,1551,0.685,0.3879038
"627",-12.6017,49.2093,26,1551,0.153,0.16764559
"628",-12.606,43.0022,118,4992,4.9,0.83944339
"629",-12.6108,49.2136,242,1551,0.136,0.32208405
"630",-12.617,78.333,212,199,0.495,0.39725874
"631",-12.6185,42.8702,118,4971,5.2,0.80352612
"632",-12.6458,42.6715,119,4640,4.1,0.93649049
"633",-12.651,48.863,158,2057,0.282,0.92447433
"634",-12.6575,49.2072,104,1551,0.544,0.41849678
"635",-12.6713,42.485,119,4980,2.5,1.50367973
"636",-12.672,53.253,59,318,0.2,0.20183664
"637",-12.673,53.257,59,318,0,0.20183664
"638",-12.6885,42.3592,119,4980,1.9,1.08911411
"639",-12.6932,36.1586,365,4086,0.46,0.22862146
"640",-12.6982,36.7961,364,4879,0.4,0.26268516
"641",-12.6987,42.2768,119,4980,3.2,1.00621789
"642",-12.7117,42.152,119,5279,3.7,1.05613367
"643",-12.732,49.2038,120,1551,1.362,0.53668371
"644",-12.7418,49.1898,261,1551,1.813,0.54990707
"645",-12.7439,49.1976,268,1551,0.39,0.57571294
"646",-12.7639,47.302,308,4601,0.4,0.3122019
"647",-12.775,49.1695,108,1551,0.26,0.37794267
"648",-12.7841,49.1406,108,1551,0.5875,0.51735274
"649",-12.7866,49.1446,108,1551,0.678,0.51735274
"650",-12.7908,55.3432,166,2910,0.4,0.59660362
"651",-12.7986,49.2425,268,1551,0.5,0.57571294
"652",-12.8,74.933,196,1755,0.685,0.60728826
"653",-12.8001,49.2278,268,1551,0.5,0.57571294
"654",-12.8052,49.1875,278,1551,0.619,0.59005821
"655",-12.8074,49.2597,268,1415,0.266,0.50519566
"656",-12.8094,49.1916,122,1551,1.4,0.74066781
"657",-12.8121,49.1919,274,1551,0.21,0.47535852
"658",-12.8124,49.3992,106,1415,0.844,0.33676274
"659",-12.8135,49.1843,122,1551,1.37,0.74066781
"660",-12.8197,49.1867,294,1551,0.16,0.4165461
"661",-12.8198,49.1301,108,1551,0.881,0.51735274
"662",-12.8217,49.1833,198,1551,0.245,0.57406948
"663",-12.8462,46.9913,201,4460,0.129,0.54954087
"664",-12.915,48.6697,163,3001,0.37,0.96338271
"665",-12.9263,57.406,182,1380,0.5,0.58049954
"666",-12.9286,48.6731,245,3001,0.101,0.40061259
"667",-12.933,57.41,182,1380,0.542,0.58049954
"668",-12.9363,47.1542,307,4674,0.38,0.33656844
"669",-12.944,49.193,180,1551,0.199,1.19449253
"670",-12.966,46.3567,251,4139,0.122,0.30368895
"671",-12.9892,49.1597,295,1551,0.04,0.64817851
"672",-13.0038,52.755,208,302,0.8,0.51068498
"673",-13.005,57.7248,192,199,0.2,0.50628158
"674",-13.0868,53.2497,59,268,0.3,0.21076517
"675",-13.0883,57.4358,182,224,0.4,0.64787946
"676",-13.0889,49.1608,147,3192,0.149,0.66480841
"677",-13.0923,36.9854,364,3853,0.47,0.22987631
"678",-13.1061,46.6414,251,4444,0.103,0.38018831
"679",-13.1104,47.0084,307,4684,0.35,0.3764949
"680",-13.166,41.9977,119,5445,4.1,0.79284357
"681",-13.2004,49.0001,160,3192,0.694,0.76669648
"682",-13.2039,49.1139,243,3192,0.127,0.36580402
"683",-13.2132,43.8078,201,4755,0.116,0.23173946
"684",-13.2466,46.9063,307,4447,0.34,0.35414371
"685",-13.2571,46.9583,251,4447,0.143,0.36956983
"686",-13.267,78.017,211,200,1.56,0.36956602
"687",-13.2982,49.0968,120,3192,0.6695,0.68599014
"688",-13.317,78.25,212,198,0.4,0.42382194
"689",-13.3218,48.581,245,4114,0.133,0.35098561
"690",-13.3371,48.5826,162,4114,0.49,0.77094124
"691",-13.36,46.9933,201,4447,0.149,0.47863009
"692",-13.3692,49.882,197,2619,0.176,0.47219023
"693",-13.3737,49.0898,269,3192,0.22,0.4112605
"694",-13.374,57.5023,182,199,0.7,0.58137723
"695",-13.3869,49.096,269,3192,0.47,0.4112605
"696",-13.4065,47.2732,251,4700,0.162,0.48893285
"697",-13.43,49.0833,198,3192,0.111,0.46202244
"698",-13.4312,49.1241,269,3192,0.22,0.4112605
"699",-13.4322,55.3302,166,2821,0.3,0.36015895
"700",-13.4407,42.003,119,5423,2.3,0.78207512
"701",-13.4471,49.1403,269,3192,0.63,0.4112605
"702",-13.45,75,196,212,0.22,0.81321615
"703",-13.4509,37.6361,364,4442,0.27,0.24515205
"704",-13.4778,46.7382,307,4444,0.35,0.35073377
"705",-13.4819,49.1458,269,3192,0.406,0.4112605
"706",-13.497,49.003,181,3192,0.202,0.90691118
"707",-13.502,48.998,183,4427,0.179,0.89908106
"708",-13.502,49.03,183,4206,0.26,0.89908106
"709",-13.5022,53.26,59,177,0.3,0.20417321
"710",-13.503,48.967,183,4427,0.179,0.83285393
"711",-13.507,48.967,183,4427,0.182,0.83285393
"712",-13.515,48.978,183,4427,0.2,0.83285393
"713",-13.518,48.978,183,4427,0.186,0.83285393
"714",-13.5546,47.565,251,4654,0.047,0.39127925
"715",-13.5816,43.5533,201,4203,0.151,0.23988329
"716",-13.5822,53.0147,208,198,0.3,0.6681972
"717",-13.6239,46.594,307,4800,0.37,0.46370298
"718",-13.6557,57.5808,182,100,1.4,1.33178934
"719",-13.6582,57.933,192,146,0.7,0.50225451
"720",-13.6626,48.9536,244,4427,0.119,0.55163603
"721",-13.6635,48.9584,244,4427,0.103,0.55163603
"722",-13.6655,48.8341,161,4427,0.407,0.92257143
"723",-13.6967,47.85,251,4660,0.149,0.54238537
"724",-13.7023,37.8525,364,4220,0.3,0.22387211
"725",-13.7063,42.0022,119,5429,2.7,0.81789303
"726",-13.7378,55.3088,166,2705,0.8,0.39870621
"727",-13.7517,57.7378,182,100,0.7,1.1454192
"728",-13.7871,46.4556,307,4800,0.34,0.39170898
"729",-13.807,57.9,182,146,1,0.75247056
"730",-13.8359,48.1452,251,4541,0.101,0.44537315
"731",-13.8632,58.0717,182,320,1.1,0.58329318
"732",-13.8647,49.702,197,3373,0.18,0.54085716
"733",-13.8908,55.3097,166,2705,0.4,0.54512263
"734",-13.896,48.9781,285,4427,0.335,0.43910133
"735",-13.8987,58.218,182,320,0.4,1.07391543
"736",-13.9157,53.2547,60,177,0,0.22102202
"737",-13.9162,53.2543,60,177,0.3,0.22102202
"738",-13.9421,43.2997,201,5029,0.168,0.23988329
"739",-13.946,58.3917,182,999,0.6,1.59895887
"740",-13.949,48.85,181,4427,0.18,0.74244716
"741",-13.9545,46.3189,307,4800,0.4,0.33050614
"742",-13.9747,53.19,208,198,0.4,0.61164956
"743",-13.98,41.9915,119,5401,4.3,0.78207512
"744",-13.9955,58.5717,182,1200,0.7,1.1573364
"745",-13.9983,47,201,4807,0.135,0.54954087
"746",-14,49,198,4206,0.1595,0.61512653
"747",-14.017,74.967,196,170,0.46,0.58008081
"748",-14.0227,58.7567,182,751,0.6,1.17408821
"749",-14.033,78,211,203,0.43,0.71234771
"750",-14.0423,48.9684,285,4637,0.391,0.54085716
"751",-14.0517,58.935,182,751,0.7,1.14641947
"752",-14.06,46.494,140,4793,2.005,0.6507211
"753",-14.062,46.494,141,4793,2.005,0.63434746
"754",-14.067,78.183,212,203,0.295,1.05073744
"755",-14.0948,59.1112,182,764,0.8,0.95387201
"756",-14.1142,46.1781,307,4794,0.42,0.39929906
"757",-14.1211,43.1773,201,5279,0.151,0.22387211
"758",-14.163,59.295,182,999,0.6,0.99865756
"759",-14.1932,37.9205,363,4505,0.37,0.27082705
"760",-14.2108,53.2462,60,207,0,0.23173946
"761",-14.2113,53.2462,60,207,0.2,0.23173946
"762",-14.2167,59.4653,182,999,0.4,2.06248708
"763",-14.2588,41.9985,119,5449,3.7,0.82723409
"764",-14.2594,37.8934,363,4505,0.34,0.26450202
"765",-14.278,59.645,182,1296,0.9,0.86644537
"766",-14.2875,46.0363,307,4794,0.39,0.34868157
"767",-14.305,58.1615,192,374,0.4,0.86757899
"768",-14.3157,49.5688,197,4190,0.176,0.45095326
"769",-14.317,59.8193,182,1495,1.6,1.50047904
"770",-14.3693,59.9872,181,1495,0.9,1.20887519
"771",-14.3732,48.9447,285,4637,0.279,0.56320377
"772",-14.3795,53.2532,60,297,0,0.20626975
"773",-14.38,53.2528,60,297,0.2,0.20626975
"774",-14.4132,60.0983,181,1635,1.4,1.76800769
"775",-14.457,55.248,166,2654,0.5,0.44008283
"776",-14.4623,53.3923,208,297,1,0.46418609
"777",-14.4629,45.8959,307,4775,0.38,0.38574321
"778",-14.4648,60.2642,181,1716,1.5,1.81172628
"779",-14.5057,53.2518,60,1211,0.2,0.15995264
"780",-14.5058,53.2518,60,1211,0,0.15995264
"781",-14.5165,60.4352,181,1844,1.8,2.04819761
"782",-14.517,41.999,119,5413,2,0.83800859
"783",-14.5713,60.6047,181,1900,1.3,2.07225924
"784",-14.5952,53.2462,60,677,0,0.21055691
"785",-14.6163,60.7782,181,1969,1.2,1.45850758
"786",-14.6348,37.7478,363,4279,0.27,0.29119741
"787",-14.6591,48.9318,285,4690,0.335,0.52391336
"788",-14.6694,42.791,201,5288,0.07,0.22387211
"789",-14.6793,53.263,60,1211,0,0.21055691
"790",-14.7,74.95,196,78,0.76,0.61797383
"791",-14.7048,61.008,181,2053,1.1,1.51053758
"792",-14.706,61.0143,181,2053,1.1,1.51053758
"793",-14.708,61.014,181,2053,1.28571429,1.51053758
"794",-14.7215,61.0065,181,2053,1,1.51053758
"795",-14.7657,53.249,60,677,0,0.20700382
"796",-14.7712,61.1147,181,2053,2.5,1.56322605
"797",-14.7743,42.0045,119,5446,3.1,0.80955893
"798",-14.783,78.083,212,207,0.32,0.60728826
"799",-14.787,55.2127,167,2395,0.6,0.53181318
"800",-14.8068,48.9206,285,4690,0.428,0.54990707
"801",-14.8087,61.137,180,2053,2.5,1.77907206
"802",-14.814,61.139,180,2053,1.96375,1.77907206
"803",-14.8317,61.294,181,2077,2,0.85294191
"804",-14.833,78,211,207,0.82,0.61884085
"805",-14.8446,45.6207,307,4792,0.47,0.32549727
"806",-14.8541,50.1492,250,4184,0.271,0.52863156
"807",-14.867,47.924,269,4786,0.43,0.47863009
"808",-14.891,61.136,180,2053,2.05857143,2.28955687
"809",-14.9025,61.482,181,2077,1.7,1.0450017
"810",-14.9045,53.241,60,677,0.1,0.18141221
"811",-14.912,61.089,180,2053,2.13214286,1.36495575
"812",-14.917,48.467,182,4820,0.393,0.78404963
"813",-14.921,61.094,180,2053,2.06454545,1.36495575
"814",-14.927,48.481,182,4820,0.339,0.78404963
"815",-14.935,48.471,182,4820,0.433,0.78404963
"816",-14.9433,58.38,192,709,0.4,0.32655022
"817",-14.995,48.498,182,4820,0.365,0.96580814
"818",-14.995,49.3357,197,4487,0.147,0.59447218
"819",-15.0057,50.4318,250,4185,0.324,0.3563174
"820",-15.006,48.501,181,4819,0.226,1.10456389
"821",-15.0093,45.4738,307,4688,0.38,0.36103728
"822",-15.0202,53.2477,60,2443,0.2,0.18141221
"823",-15.0408,37.5826,363,4819,0.3,0.22013876
"824",-15.0435,53.8792,159,2941,0.8,0.44952319
"825",-15.0517,42.004,119,5390,3.4,0.81789303
"826",-15.052,61.8128,181,2202,1.1,1.14585994
"827",-15.0717,55.1953,167,2357,0.3,0.47456782
"828",-15.1198,53.6553,158,3065,0.8,0.42071831
"829",-15.129,61.117,179,2227,2.21714286,1.63969377
"830",-15.1313,61.9883,181,2202,1,1.15197773
"831",-15.133,61.124,179,2227,2.27625,1.63969377
"832",-15.137,61.9967,181,2202,1.1,1.15197773
"833",-15.141,61.192,178,2227,2.4,1.47782656
"834",-15.147,61.198,178,2227,2.373,1.47782656
"835",-15.1492,42.4333,201,5149,0.122,0.22387211
"836",-15.154,61.211,178,2227,2.23636364,1.47782656
"837",-15.1614,50.7089,250,4032,0.133,0.49240679
"838",-15.169,61.177,179,2227,1.183,1.63969377
"839",-15.1773,53.488,158,2908,0.8,0.35861834
"840",-15.18,61.173,179,2227,2.4,1.63969377
"841",-15.1863,53.6937,208,3065,1.2,0.3809664
"842",-15.2237,61.156,179,2227,2.6,1.16492587
"843",-15.229,61.16,179,2227,1.382,1.16492587
"844",-15.2397,61.193,178,2227,2.4,1.24842193
"845",-15.2407,53.3205,158,2908,0.6,0.53186146
"846",-15.2577,42.2692,201,5149,0.064,0.20183664
"847",-15.2743,41.999,119,5374,2.4,0.74769423
"848",-15.2965,50.9617,250,3663,0.216,0.5332165
"849",-15.2995,53.1565,158,2443,0.7,0.42236302
"850",-15.333,78,212,212,0.275,0.62588452
"851",-15.3497,52.9947,158,2013,0.6,0.41271761
"852",-15.383,75,196,159,0.46,1.2215415
"853",-15.4088,52.8353,158,2013,0.9,0.50546732
"854",-15.4138,47.0237,161,4722,1.208,0.95499259
"855",-15.4138,53.7905,208,2941,1.2,0.41648508
"856",-15.414,47.024,161,4722,1.405,0.95499259
"857",-15.429,46.9099,162,4792,0.98,0.73785194
"858",-15.429,47.026,161,4722,0.874,0.95499259
"859",-15.4308,46.9207,162,4792,1.069,0.73785194
"860",-15.431,46.921,162,4792,1.44285714,0.73785194
"861",-15.432,47.045,161,4722,1.6125,0.95499259
"862",-15.4323,47.0452,161,4722,1.218,0.95499259
"863",-15.434,62.1503,347,2177,7.8,0
"864",-15.4516,51.26,250,3076,0.354,0.58884366
"865",-15.4523,52.6635,158,1742,0.6,0.5413269
"866",-15.4603,41.9654,201,5374,0.104,0.16982437
"867",-15.4887,47.091,160,4722,0.755,0.85871424
"868",-15.4903,37.4012,363,4133,0.34,0.21049824
"869",-15.492,55.489,225,2033,0.64,0.72443596
"870",-15.52,42.0017,119,5183,3.9,0.8709611
"871",-15.522,52.4907,158,3168,0.7,0.52685249
"872",-15.5555,60.9528,180,2393,1,1.5828346
"873",-15.559,60.955,180,2393,0.64,1.5828346
"874",-15.564,47.159,160,4827,0.8,0.80666297
"875",-15.572,47.178,160,4827,1.1,0.80666297
"876",-15.576,47.169,160,4827,1.47111111,0.80666297
"877",-15.5786,47.1643,160,4827,1.1,0.80666297
"878",-15.5792,48.2618,138,4810,1.8,1.04105974
"879",-15.5823,61.116,178,2410,1,1.82018061
"880",-15.5865,58.5882,192,1199,0.5,0.30150605
"881",-15.5995,52.1818,249,3123,0.4,0.54954087
"882",-15.5996,52.1818,249,3123,0.349,0.54954087
"883",-15.6188,51.5671,250,3983,0.309,0.50712437
"884",-15.6256,46.5908,163,4506,0.79,0.64945243
"885",-15.628,52.1722,158,3123,0.8,0.47863009
"886",-15.6568,52.247,249,3123,0.2,0.72443596
"887",-15.657,52.2347,249,3123,0.218,0.699842
"888",-15.6572,52.0775,158,3123,0.9,0.46347471
"889",-15.667,46.566,163,4506,1.315,0.78207512
"890",-15.67,46.5593,163,4506,1.1,0.78207512
"891",-15.6832,55.1823,167,2283,0.5,0.54629722
"892",-15.694,55.191,167,2283,0.65666667,0.54629722
"893",-15.6955,41.6,201,5197,0.051,0.15310875
"894",-15.6999,46.5495,163,4506,0.987,0.78207512
"895",-15.7,46.549,163,4506,0.51,0.78207512
"896",-15.708,46.546,163,4506,0.43375,0.78207512
"897",-15.7112,51.9077,158,3266,0.6,0.46662119
"898",-15.7284,44.9142,307,3499,0.43,0.36956602
"899",-15.7487,52.2973,249,3168,0.3,0.56885293
"900",-15.7487,52.2974,249,3168,0.277,0.56885293
"901",-15.7593,51.8265,250,3266,0.13,0.482909
"902",-15.7695,42.0027,120,5183,4.3,0.82245943
"903",-15.774,51.6887,158,3983,0.7,0.47863009
"904",-15.777,46.523,163,4506,0.38272727,0.8081404
"905",-15.779,47.324,159,4775,0.5875,1.00364234
"906",-15.78,46.513,163,4506,0.181,0.8081404
"907",-15.7827,47.328,159,4775,1.42,1.00364234
"908",-15.7889,47.3268,159,4775,1.02,1.00364234
"909",-15.828,51.5302,158,3983,0.7,0.49080145
"910",-15.8408,47.071,174,4827,0.7,0.73872354
"911",-15.888,51.375,158,4208,0.7,0.49088341
"912",-15.9047,55.2032,167,2283,0.3,0.52775091
"913",-15.9132,61.0325,178,2410,1,1.30825415
"914",-15.922,54.005,208,2724,0.9,0.64582445
"915",-15.9322,51.2128,158,4237,0.7,0.64371419
"916",-15.9453,47.9977,156,4599,0.8,0.893471
"917",-15.949,48.1203,156,4769,0.7,0.82409703
"918",-15.9548,48.2872,156,4810,0.9,0.63244978
"919",-15.9568,48.5455,156,4728,1.2,0.66747582
"920",-15.9583,48.4143,156,4810,0.9,0.74931266
"921",-15.9607,47.8762,122,4599,1.6,0.49987947
"922",-15.9683,47.7108,122,4612,1.3,0.4077274
"923",-15.9695,48.6772,156,4728,0.8,0.71861158
"924",-15.9703,49.1042,157,4805,1.2,0.81120671
"925",-15.9703,52.6208,249,3217,0.2,0.63095734
"926",-15.9704,52.6209,249,3217,0.19,0.63095734
"927",-15.9707,58.707,192,1199,0.8,0.51220761
"928",-15.9717,48.9652,156,4804,0.7,0.80518348
"929",-15.9723,49.3832,157,4787,0.5,0.59742091
"930",-15.9732,48.8202,156,4804,0.9,0.6674445
"931",-15.9732,49.6237,157,4692,0.9,0.65663981
"932",-15.9747,49.5267,157,4692,1,0.52052799
"933",-15.9767,49.8465,157,4611,0.9,0.61019775
"934",-15.978,49.242,157,4805,0.5,0.89407068
"935",-15.979,51.0685,158,4237,0.6,0.49506597
"936",-15.9827,47.5615,122,4612,2.2,0.44864577
"937",-15.9852,50.1583,157,4525,0.7,0.53146003
"938",-15.9867,49.9772,157,4611,0.8,0.44809681
"939",-15.9868,52.4987,249,3168,0.3,0.83176377
"940",-15.9869,52.4987,249,3168,0.279,0.83176377
"941",-15.9905,50.3037,157,4426,0.6,0.40780669
"942",-15.992,50.7732,157,4393,0.6,0.5394745
"943",-15.9947,47.4027,122,4775,2.8,0.53930821
"944",-15.9947,50.6183,157,4412,0.8,0.47359256
"945",-15.9957,50.4563,157,4426,0.9,0.37737828
"946",-15.998,50.9312,157,4393,0.6,0.56320377
"947",-16,49,197,4805,0.234,1.05288628
"948",-16,75,195,192,0.26,0.7703616
"949",-16.0042,47.2745,122,4799,2.8,0.54067703
"950",-16.0228,46.3012,164,4550,0.43,0.81411524
"951",-16.024,46.9553,174,4609,0.6,0.82347989
"952",-16.028,47.107,122,4806,2.8,0.47863009
"953",-16.0375,46.8373,122,4609,3.2,0.54616521
"954",-16.0387,45.7093,121,4121,3.2,0.46238102
"955",-16.04,47.2,267,4806,0.672,0.46318992
"956",-16.0428,41.9987,120,5387,2.5,0.63037567
"957",-16.043,47.2,268,4806,0.672,0.45546983
"958",-16.0478,55.2434,165,1906,0.278,0.65352016
"959",-16.057,46.6407,121,4601,3.1,0.56885293
"960",-16.0609,47.4777,157,4799,1.489,1.4097157
"961",-16.061,47.477,157,4799,1.831,1.4097157
"962",-16.064,44.6466,307,3684,0.37,0.36972837
"963",-16.0648,45.1472,121,4574,2.5,0.51286138
"964",-16.0655,46.4803,121,4550,3.1,0.699842
"965",-16.0758,46.2974,164,4550,0.949,0.81411524
"966",-16.076,46.298,164,4550,0.9675,0.81411524
"967",-16.082,45.5933,121,4121,2.6,0.53088444
"968",-16.082,46.33,121,4550,2.8,0.65313055
"969",-16.088,45.3118,121,4010,2.7,0.44668359
"970",-16.0915,45.879,121,4207,3.2,0.51286138
"971",-16.0933,46.1762,121,4215,2.9,0.47863009
"972",-16.0938,46.0202,121,4215,3.2,0.54954087
"973",-16.103,48.2872,173,4792,0.6,1.1777018
"974",-16.12,48.287,173,4792,0.66,1.1777018
"975",-16.1233,45.5018,121,4121,2,0.47863009
"976",-16.1287,40.9336,201,4785,0.027,0.1428894
"977",-16.132,47.9985,156,4796,0.9,0.77891401
"978",-16.1483,52.7512,249,3367,0.239,0.56885293
"979",-16.154,46.261,164,4550,0.42,0.85407146
"980",-16.1703,46.823,174,4609,0.6,0.91798648
"981",-16.1717,47.5057,157,4802,1.5,0.80466979
"982",-16.172,46.827,174,4609,0.16,0.91798648
"983",-16.174,47.541,157,4802,0.7175,0.80466979
"984",-16.174,47.544,157,4802,0.6975,0.80466979
"985",-16.175,47.501,157,4802,0.91166667,0.80466979
"986",-16.175,47.51,157,4802,0.905,0.80466979
"987",-16.182,47.525,157,4802,1.0075,0.80466979
